id,name,combat_level,size,footprint_size,height,category,is_interactable,is_minimap_visible,is_pet,has_render_priority,render_priority,rotation_flag,low_priority_follower_ops,rotation_speed,width_scale,height_scale,ambient,contrast,stat_74,stat_75,stat_76,stat_77,stat_78,stat_79,varbit_id,varp_index,configs,op1,op2,op3,op4,op5,models,chathead_models,recolors,retextures,bas_type_id,anim_stand,anim_walk,anim_run,anim_idle_rot_left,anim_idle_rot_right,anim_rot180,anim_rot_left,anim_rot_right,anim_run_rot180,anim_run_rot_left,anim_run_rot_right,anim_crawl,anim_crawl_rot180,anim_crawl_rot_left,anim_crawl_rot_right,sound_idle,sound_crawl,sound_walk,sound_run,sound_radius,ambient_sound_volume,head_icons,params,record_bytes,decoded_bytes,stop_opcode
6330,Warped terrorbird,143,2,-1,-1,0,true,true,false,true,1,true,false,32,128,128,15,75,1,1,1,1,1,1,-1,-1,,,Attack,,,,28331 28340 28334 28336,,32819>13477 32939>13485 54321>21549 9445>7514 9436>6608 8394>7616,,1226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,6=50;5=-50;7=50;641=620;8=62;9=0,137,137,-1
6331,Warped terrorbird,143,2,-1,-1,0,true,true,false,true,1,true,false,32,128,128,15,75,1,1,1,1,1,1,-1,-1,,,Attack,,,,28333 28337 28334 28335,,32819>13477 32939>13485 54321>21549 9445>7514 9436>6608 8394>7616,,1226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,6=50;5=50;7=-50;9=62;8=0,129,129,-1
6332,Warped terrorbird,143,2,-1,-1,0,true,true,false,true,1,true,false,32,128,128,15,75,1,1,1,1,1,1,-1,-1,,,Attack,,,,28332 28338 28334 28335,,32819>13477 32939>13485 54321>21549 9445>7514 9436>6608 8394>7616,,1226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,6=-50;5=50;7=50;641=620;9=62;8=0,137,137,-1
6333,,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,-1 6311,,,,,,,,,,239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,21,21,-1
6334,Child,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,28604 28645 28661 28611 28613 28675,28688,25104>12950 24856>12826 8596>8609,,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,63,63,-1
6335,Child,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,28609 28630 28662 28611 28621 28674,28684,8483>10293 278>38040 158>38044,,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,63,63,-1
6336,Child,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,28604 28630 28661 28611 28612 28675,28688,,,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,49,49,-1
6337,Child,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,28608 28641 28650 28611 28616 28671,28694,10442>33040 10429>32920 10434>32916 10438>33040 8596>6817,,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,71,71,-1
6338,Child,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,28605 28637 28663 28611 28623 28668,28682,24856>3346 25104>3350 8596>16,,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,63,63,-1
6339,Child,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,28607 28648 28654 28611 28622 28668,28695,24856>5002 25104>2952 24865>4750 8483>16673,,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,67,67,-1
6340,Child,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,28604 28645 28661 28611 28613 28675,28689,4434>4645 25104>12950 24856>12826 8596>16 3404>4639,,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,71,71,-1
6341,Child,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,28609 28630 28662 28611 28621 28674,28690,4434>4645 8596>21522 8483>10293 278>38040 158>38044 3404>4639,,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,75,75,-1
6342,Child,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,28604 28630 28661 28611 28612 28675,28689,4434>4645 8596>16 3404>4639,,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,63,63,-1
6343,Child,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,28608 28641 28650 28611 28616 28671,28685,4434>4645 10442>33040 10429>32920 10434>32916 10438>33040 8596>16 3404>4639,,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,79,79,-1
6344,Elite defiler,81,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,14546,,,,143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;1143=256;1144=24;1145=32,74,74,-1
6345,Child,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,28607 28648 28654 28611 28622 28668,28697,4434>4645 8596>16 24856>2962 25104>1936 24865>2838 3404>4639,,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,75,75,-1
6346,Pirate,23,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,Attack,,,,28783 28796 28750 28758 28777 28804 28764,39767 39259,,,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,641=100;14=5;5=3;6=2;7=0,111,111,-1
6347,Pirate,23,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,Attack,,,,28790 28799 28749 28758 28772 28810 28763,39941 38097 39482,,,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,641=100;14=5;5=3;6=2;7=0,115,115,-1
6348,Pirate,23,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,Attack,,,,28785 28792 28755 28758 28769 28808 28759,39696 39553,,255>292 251>277,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,641=100;14=5;5=3;6=2;7=0,121,121,-1
6349,Pirate,23,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,Attack,,,,28781 28794 28752 28758 28771 28807 28764,39974 39424,,,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,641=100;14=5;5=3;6=2;7=0,111,111,-1
6350,Pirate,23,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,Attack,,,,28838 28842 28824 28826 28837 28846 28831,39111,,,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,641=100;14=5;5=3;6=2;7=0,107,107,-1
6351,Pirate,26,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,28779 28795 28751 28756 28768 28807,39941 39399 39240,,,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,641=100;14=5;5=3;6=2;7=0,100,100,-1
6352,Pirate,26,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,28784 28801 28748 28758 28775 28810 28764,39224 39800,,,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,641=100;14=5;5=3;6=2;7=0,98,98,-1
6353,Pirate,26,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,28782 28793 28751 28758 28770 28805 28762,39941 39399 39180,6798>6312,262>253,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,641=100;14=5;5=3;6=2;7=0,114,114,-1
6354,Pirate,26,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,28787 28800 28754 28758 28768 28807 28763,39785 39313,,,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,641=100;14=5;5=3;6=2;7=0,98,98,-1
6355,Pirate,26,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,28778 28791 28755 28758 28766 28804 28765,,,,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,641=100;14=5;5=3;6=2;7=0,88,88,-1
6356,Pirate,26,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,28839 28845 28824 28851 28836 28852 28829,39111,,,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,641=100;14=5;5=3;6=2;7=0,94,94,-1
6357,Void Knight archer,0,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,,,,,59861,,,,1878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,1143=152;1144=192;1145=40,64,64,-1
6358,Pest Queen,599,5,-1,-1,0,true,true,false,false,0,true,false,32,128,128,20,125,1,1,1,1,1,1,-1,-1,,,Attack,,,,60929,,,,1887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=5,55,55,-1
6359,Pest Queen,599,5,-1,-1,0,true,true,false,false,0,true,false,32,128,128,20,125,1,1,1,1,1,1,-1,-1,,,,,,,60930,,,,1887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,34,34,-1
6360,Pest Queen,0,5,-1,-1,0,true,true,false,false,0,true,false,32,128,128,20,125,1,1,1,1,1,1,-1,-1,,,,,,,60929,,,,1887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,33,33,-1
6361,Captain Korasi,0,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,20,125,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,57787,57762,,,1895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,57,57,-1
6362,Eniola,0,1,-1,-1,0,true,true,false,true,1,true,false,32,120,120,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,Bank,Collect,,33302 20862 33300,39857 39344,,,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,76,76,-1
6363,Zamorak warrior,84,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,6653 4117 151 14847 10318 12848 4116 185,,6589>918 5568>918 5537>801 10394>918 6674>784 4626>801,369>291 247>249 248>303 327>302 228>249 255>291,2100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,108,108,-1
6364,Zamorak warrior,85,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,8747 246 8732 8726 564 565 10362 28864,,10266>792 10277>786 10279>792 10283>792 10275>786,139>291,2100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,84,84,-1
6365,Zamorak ranger,81,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,226 10561 14461 28855 167 176 512 254 7121,,8741>914 25238>912 37283>786 78>904 37394>784 36145>914,257>254 253>258 252>254,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,97,97,-1
6366,Zamorak ranger,82,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,208 11190 5222 28855 28863 176 563 254 7121,,8741>788 10363>912 26>920 25238>906 7281>920 28318>906,252>254 268>258 251>258,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,97,97,-1
6367,Zamorak mage,84,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,9981 250 25676 23916 176 23934 181,,24>801 16>65428 8>788 920>906 28>119 12>65428,273>252,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,83,83,-1
6368,Zamorak mage,82,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,230 251 23943 23915 176 23933 181,,28>910 33>914 37>916 41>916 45>922 49>910,359>252 256>253,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,87,87,-1
6369,Cave lizard,37,1,-1,-1,0,true,true,false,false,0,true,false,32,108,108,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,28856,,13743>5045 15655>4011 15774>1955 16022>926 17292>918,,656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,6=15;5=5;7=15;9=5;8=0,107,107,-1
6370,Mage of Zamorak,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,230 246 8927 23916 176 23934 181,39630,25238>687 8741>687 10413>677 10524>943,254>252,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,87,87,-1
6371,Zamorak crafter,19,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,13335 18096 18076 176 3329 19943,,0>790 7566>790 16>931 20>786 7446>914,250>256 273>359,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,85,85,-1
6372,Zamorak crafter,19,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,13335 18096 18076 176 3329 19943,,0>790 7566>790 16>931 20>786 7446>914,250>256 273>359,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,85,85,-1
6373,Kennith,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,28601,28688,,,1108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,41,41,-1
6374,Guard dog,44,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,,,,,26255,,,,801,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,26,26,-1
6375,Wizard Cromperty,0,1,-1,-1,0,true,true,false,true,1,true,false,0,128,128,0,0,1,1,1,1,1,1,-1,-1,,,,,,,202 215 246 20405 3189 20395 176 20403 181,39836 39400 39223,6798>119,,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,73,73,-1
6376,Jungle spider,40,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,20315 20313,,33728>11160 56256>11024 22443>11156 50099>10908 960>11169,,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=60;6=40;7=10;9=30;8=17,107,107,-1
6377,Jungle spider,40,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,20315 20313,,33728>11160 56256>11024 22443>11156 50099>7855 960>11169,,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,5=60;6=40;7=10;9=30;8=17,107,107,-1
6378,Tenacious toucan,70,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,20,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,26847,,11852>10353 9802>10345 39364>11951 39355>12071 13768>6073,,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,641=420;5=42;6=42;7=32;9=12;8=12,116,116,-1
6379,Giant ant worker,40,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,20,100,1,1,1,1,1,1,-1,-1,,,Attack,,,,28974,,,,803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,641=420;5=75;6=62;7=32;9=62;8=12,98,98,-1
6380,Giant ant soldier,58,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,20,100,1,1,1,1,1,1,-1,-1,,,Attack,,,,28975,,,,803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,641=500;5=75;6=62;7=32;9=62;8=12,99,99,-1
6381,Giant wasp,66,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,20,100,1,1,1,1,1,1,-1,-1,,,Attack,,,,28980 28979,,,,805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,641=100;5=75;6=62;7=32;9=52;8=12,94,94,-1
6382,Pernicious parrot,66,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,20,0,1,1,1,1,1,1,-1,-1,,,Attack,,,,26849,,34987>693 29865>813 24865>9026 17566>38835 24741>7993 19639>573,,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,641=420;5=42;6=42;7=32;9=12;8=12,121,121,-1
6383,Giant wasp,66,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,20,100,1,1,1,1,1,1,-1,-1,,,Attack,,,,28980 28979,,,,805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7806,7806,7806,7806,10,255,,641=100;5=82;6=62;7=32;9=52;8=12,107,107,-1
6384,Karamjan Jungle Eagle,0,5,-1,-1,0,true,true,false,false,0,true,false,1024,128,128,0,0,1,1,1,1,1,1,-1,-1,,,,,,,5727 5729,,10357>7223 5543>7333 6697>7452 5551>6798,,264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,61,61,-1
6385,Karamjan Jungle eagle,0,3,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,,,,,19380,,10357>7223 5543>7333 5667>8481 6697>7452 6573>8472 5551>6798,,286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,65,65,-1
6386,,0,1,-1,-1,0,true,true,false,true,1,true,false,0,128,128,0,0,1,1,1,1,1,1,-1,-1,-1,,,,,,,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,20,20,-1
6387,,0,3,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,,,,,,,,10357>7223 5543>7333 5667>8481 6697>7452 6573>8472 5551>6798,,286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,126,126,-1
6388,Bandit,41,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,Attack,Pickpocket,Lure,Knock-Out,6086 6087 292 173 6090 181 176 6099 523,39799 39490 39182,8741>10351 4550>5555 4540>5547,255>258 228>426,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,14=4;641=90;5=9;6=8;7=10,172,172,-1
6389,Gargoyle,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,,,,,29188,29182,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,24,24,-1
6390,Grim Reaper,0,2,-1,-1,0,true,true,false,true,1,true,false,0,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,29188 29187,29183,,,617,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,51,51,-1
6391,Glough,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,20,100,1,1,1,1,1,1,-1,-1,,,,,,,63117 62875 62926 62985 63030,63363,,,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,51,51,-1
6392,Oldak,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,Buy-sphere,,,23671 23707 23629,23250,,,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,53,53,-1
6393,Zanik,0,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,23638 23693,23243 15561,,,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,44,44,-1
6394,,0,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,-1,,,,,,,,,,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,20,20,-1
6395,Zanik,0,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,23638 23693,23243 15561,,,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,44,44,-1
6396,,0,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,-1 -1 -1 -1 -1 -1 -1 6393,,,,,,,,,,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,34,34,-1
6397,Zanik,0,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,,,,,,23638 23693,23243 15561,,,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,31,31,-1
6398,,0,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 6393,,,,,,,,,,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,52,52,-1
6399,Zanik,0,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,23638 23693,23243 15561,,,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,44,44,-1
6400,,0,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 6392,Talk-to,,Buy-sphere,,,,,,,940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,77,77,-1
6401,Oldak,0,1,-1,-1,0,true,true,false,true,1,true,false,32,128,128,0,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,23671 23707 23629,23250,5549>78 5673>74 5793>70 8485>7326 8609>7322,,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,64,64,-1
6402,Goblin,0,1,-1,-1,0,true,true,false,false,0,true,false,32,128,128,15,0,1,1,1,1,1,1,-1,-1,,Talk-to,,,,,29248,24209,,,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,255,,,40,40,-1
