sheet	row	col	sprite	width	height
12	10	3	league_6_combat_mastery_melee_inactive_small_12	12	17
12	10	4	league_6_combat_mastery_melee_inactive_small_13	12	21
12	10	5	league_6_combat_mastery_melee_inactive_small_14	16	28
12	10	6	league_6_combat_mastery_melee_inactive_small_17	22	22
12	10	7	league_6_combat_mastery_melee_inactive_small_2	20	17
12	10	8	league_6_combat_mastery_melee_inactive_small_3	22	22
12	10	9	league_6_combat_mastery_melee_inactive_small_4	28	24
12	10	10	league_6_combat_mastery_melee_inactive_small_5	24	20
12	10	11	league_6_combat_mastery_melee_inactive_small_6	12	20
12	10	12	league_6_combat_mastery_melee_inactive_small_7	14	23
12	10	13	league_6_combat_mastery_melee_inactive_small_8	18	26
12	10	14	league_6_combat_mastery_melee_inactive_small_9	26	27
12	10	15	league_6_combat_mastery_ranged_active_large_0	53	56
12	10	16	league_6_combat_mastery_ranged_active_large_1	56	59
12	10	17	league_6_combat_mastery_ranged_active_large_10	60	60
12	10	18	league_6_combat_mastery_ranged_active_large_11	51	54
12	10	19	league_6_combat_mastery_ranged_active_large_12	46	48
12	11	0	league_6_combat_mastery_ranged_active_large_13	42	45
12	11	1	league_6_combat_mastery_ranged_active_large_14	60	49
12	11	2	league_6_combat_mastery_ranged_active_large_2	59	62
12	11	3	league_6_combat_mastery_ranged_active_large_3	50	54
12	11	4	league_6_combat_mastery_ranged_active_large_4	46	49
12	11	5	league_6_combat_mastery_ranged_active_large_6	61	64
12	11	6	league_6_combat_mastery_ranged_active_large_7	51	54
12	11	7	league_6_combat_mastery_ranged_active_small_0	17	18
12	11	8	league_6_combat_mastery_ranged_active_small_1	15	16
12	11	9	league_6_combat_mastery_ranged_active_small_10	22	22
12	11	10	league_6_combat_mastery_ranged_active_small_11	18	19
12	11	11	league_6_combat_mastery_ranged_active_small_12	16	17
12	11	12	league_6_combat_mastery_ranged_active_small_13	15	16
12	11	13	league_6_combat_mastery_ranged_active_small_14	20	16
12	11	14	league_6_combat_mastery_ranged_active_small_15	22	22
12	11	15	league_6_combat_mastery_ranged_active_small_2	17	18
12	11	16	league_6_combat_mastery_ranged_active_small_3	16	17
12	11	17	league_6_combat_mastery_ranged_active_small_4	16	17
12	11	18	league_6_combat_mastery_ranged_active_small_5	24	24
12	11	19	league_6_combat_mastery_ranged_active_small_6	21	22
12	12	0	league_6_combat_mastery_ranged_active_small_7	16	17
12	12	1	league_6_combat_mastery_ranged_active_small_8	30	30
12	12	2	league_6_combat_mastery_ranged_active_small_9	24	23
12	12	3	league_6_combat_mastery_ranged_inactive_large_0	53	56
12	12	4	league_6_combat_mastery_ranged_inactive_large_1	56	59
12	12	5	league_6_combat_mastery_ranged_inactive_large_10	60	60
12	12	6	league_6_combat_mastery_ranged_inactive_large_11	51	54
12	12	7	league_6_combat_mastery_ranged_inactive_large_12	46	48
12	12	8	league_6_combat_mastery_ranged_inactive_large_13	42	45
12	12	9	league_6_combat_mastery_ranged_inactive_large_14	60	49
12	12	10	league_6_combat_mastery_ranged_inactive_large_2	59	62
12	12	11	league_6_combat_mastery_ranged_inactive_large_3	50	54
12	12	12	league_6_combat_mastery_ranged_inactive_large_4	46	49
12	12	13	league_6_combat_mastery_ranged_inactive_large_6	61	64
12	12	14	league_6_combat_mastery_ranged_inactive_large_7	51	54
12	12	15	league_6_combat_mastery_ranged_inactive_small_0	17	18
12	12	16	league_6_combat_mastery_ranged_inactive_small_1	15	16
12	12	17	league_6_combat_mastery_ranged_inactive_small_10	22	22
12	12	18	league_6_combat_mastery_ranged_inactive_small_11	18	19
12	12	19	league_6_combat_mastery_ranged_inactive_small_12	16	17
13	0	0	league_6_combat_mastery_ranged_inactive_small_13	15	16
13	0	1	league_6_combat_mastery_ranged_inactive_small_14	20	16
13	0	2	league_6_combat_mastery_ranged_inactive_small_15	22	22
13	0	3	league_6_combat_mastery_ranged_inactive_small_2	17	18
13	0	4	league_6_combat_mastery_ranged_inactive_small_3	16	17
13	0	5	league_6_combat_mastery_ranged_inactive_small_4	16	17
13	0	6	league_6_combat_mastery_ranged_inactive_small_5	24	24
13	0	7	league_6_combat_mastery_ranged_inactive_small_6	21	22
13	0	8	league_6_combat_mastery_ranged_inactive_small_7	16	17
13	0	9	league_6_combat_mastery_ranged_inactive_small_8	30	30
13	0	10	league_6_combat_mastery_ranged_inactive_small_9	24	23
13	0	11	league_6_combat_mastery_small_0	12	17
13	0	12	league_6_combat_mastery_small_1	12	20
13	0	13	league_6_combat_mastery_small_10	16	17
13	0	14	league_6_combat_mastery_small_11	16	17
13	0	15	league_6_combat_mastery_small_12	14	18
13	0	16	league_6_combat_mastery_small_13	16	17
13	0	17	league_6_combat_mastery_small_14	20	21
13	0	18	league_6_combat_mastery_small_16	12	20
13	0	19	league_6_combat_mastery_small_17	16	17
13	1	0	league_6_combat_mastery_small_18	14	15
13	1	1	league_6_combat_mastery_small_19	16	17
13	1	2	league_6_combat_mastery_small_2	12	21
13	1	3	league_6_combat_mastery_small_20	15	16
13	1	4	league_6_combat_mastery_small_21	15	16
13	1	5	league_6_combat_mastery_small_22	17	18
13	1	6	league_6_combat_mastery_small_23	17	18
13	1	7	league_6_combat_mastery_small_24	14	14
13	1	8	league_6_combat_mastery_small_25	20	20
13	1	9	league_6_combat_mastery_small_26	24	20
13	1	10	league_6_combat_mastery_small_27	24	15
13	1	11	league_6_combat_mastery_small_28	13	20
13	1	12	league_6_combat_mastery_small_29	20	17
13	1	13	league_6_combat_mastery_small_3	14	23
13	1	14	league_6_combat_mastery_small_30	20	25
13	1	15	league_6_combat_mastery_small_31	12	24
13	1	16	league_6_combat_mastery_small_32	16	17
13	1	17	league_6_combat_mastery_small_33	17	18
13	1	18	league_6_combat_mastery_small_34	16	17
13	1	19	league_6_combat_mastery_small_38	14	20
13	2	0	league_6_combat_mastery_small_39	14	27
13	2	1	league_6_combat_mastery_small_4	12	21
13	2	2	league_6_combat_mastery_small_41	12	24
13	2	3	league_6_combat_mastery_small_42	18	19
13	2	4	league_6_combat_mastery_small_43	12	20
13	2	5	league_6_combat_mastery_small_44	18	16
13	2	6	league_6_combat_mastery_small_45	18	18
13	2	7	league_6_combat_mastery_small_46	18	18
13	2	8	league_6_combat_mastery_small_47	16	17
13	2	9	league_6_combat_mastery_small_48	12	20
13	2	10	league_6_combat_mastery_small_49	20	21
13	2	11	league_6_combat_mastery_small_5	13	20
13	2	12	league_6_combat_mastery_small_50	18	19
13	2	13	league_6_combat_mastery_small_7	21	22
13	2	14	league_6_combat_mastery_small_8	22	22
13	2	15	league_6_combat_mastery_small_9	14	17
13	2	16	league_6_combat_mastery_small_backing01_0	48	48
13	2	17	league_6_combat_mastery_small_backing01_1	44	44
13	2	18	league_6_combat_mastery_small_backing01_2	44	44
13	2	19	league_6_combat_mastery_small_backing01_3	44	44
13	3	0	league_6_combat_mastery_small_backing01_4	40	40
13	3	1	league_6_combat_mastery_small_backing02_0	48	48
13	3	2	league_6_combat_mastery_small_backing02_1	44	44
13	3	3	league_6_combat_mastery_small_backing02_2	44	44
13	3	4	league_6_combat_mastery_small_backing02_3	44	44
13	3	5	league_6_combat_mastery_small_backing02_4	40	40
13	3	6	league_6_combat_mastery_tiny_backing01_0	36	36
13	3	7	league_6_combat_mastery_tiny_backing01_1	32	32
13	3	8	league_6_combat_mastery_tiny_backing01_2	32	32
13	3	9	league_6_combat_mastery_tiny_backing01_3	32	32
13	3	10	league_6_combat_mastery_tiny_backing01_4	28	28
13	3	11	league_6_map_names_12	43	10
13	3	12	league_6_map_names_13	35	10
13	3	13	league_6_map_names_14	37	10
13	3	14	league_6_map_names_15	29	10
13	3	15	league_6_map_names_16	43	10
13	3	16	league_6_map_names_17	43	10
13	3	17	league_6_map_names_18	48	10
13	3	18	league_6_map_names_19	37	10
13	3	19	league_6_map_names_20	43	10
13	4	0	league_6_map_names_21	39	10
13	4	1	league_6_map_names_22	33	10
13	4	2	league_6_map_names_23	33	10
13	4	3	league_6_map_shields01_0	14	18
13	4	4	league_6_map_shields01_1	14	18
13	4	5	league_6_map_shields01_10	14	18
13	4	6	league_6_map_shields01_11	14	18
13	4	7	league_6_map_shields01_12	16	20
13	4	8	league_6_map_shields01_13	16	20
13	4	9	league_6_map_shields01_14	16	20
13	4	10	league_6_map_shields01_15	16	20
13	4	11	league_6_map_shields01_16	16	20
13	4	12	league_6_map_shields01_17	16	20
13	4	13	league_6_map_shields01_18	16	20
13	4	14	league_6_map_shields01_19	16	20
13	4	15	league_6_map_shields01_2	14	18
13	4	16	league_6_map_shields01_20	16	20
13	4	17	league_6_map_shields01_21	16	20
13	4	18	league_6_map_shields01_22	16	20
13	4	19	league_6_map_shields01_23	16	20
13	5	0	league_6_map_shields01_3	14	18
13	5	1	league_6_map_shields01_4	14	18
13	5	2	league_6_map_shields01_5	14	18
13	5	3	league_6_map_shields01_6	14	18
13	5	4	league_6_map_shields01_7	14	18
13	5	5	league_6_map_shields01_8	14	18
13	5	6	league_6_map_shields01_9	14	18
13	5	7	league_6_map_shields02_0	20	30
13	5	8	league_6_map_shields02_1	20	30
13	5	9	league_6_map_shields02_10	20	30
13	5	10	league_6_map_shields02_11	20	30
13	5	11	league_6_map_shields02_12	22	32
13	5	12	league_6_map_shields02_13	22	32
13	5	13	league_6_map_shields02_14	22	32
13	5	14	league_6_map_shields02_15	22	32
13	5	15	league_6_map_shields02_16	22	32
13	5	16	league_6_map_shields02_17	22	32
13	5	17	league_6_map_shields02_18	22	32
13	5	18	league_6_map_shields02_19	22	32
13	5	19	league_6_map_shields02_2	20	30
13	6	0	league_6_map_shields02_20	22	32
13	6	1	league_6_map_shields02_21	22	32
13	6	2	league_6_map_shields02_22	22	32
13	6	3	league_6_map_shields02_23	22	32
13	6	4	league_6_map_shields02_24	20	30
13	6	5	league_6_map_shields02_25	20	30
13	6	6	league_6_map_shields02_26	20	30
13	6	7	league_6_map_shields02_27	20	30
13	6	8	league_6_map_shields02_28	20	30
13	6	9	league_6_map_shields02_29	20	30
13	6	10	league_6_map_shields02_3	20	30
13	6	11	league_6_map_shields02_30	20	30
13	6	12	league_6_map_shields02_31	20	30
13	6	13	league_6_map_shields02_32	20	30
13	6	14	league_6_map_shields02_33	20	30
13	6	15	league_6_map_shields02_35	20	30
13	6	16	league_6_map_shields02_4	20	30
13	6	17	league_6_map_shields02_5	20	30
13	6	18	league_6_map_shields02_6	20	30
13	6	19	league_6_map_shields02_7	20	30
13	7	0	league_6_map_shields02_8	20	30
13	7	1	league_6_map_shields02_9	20	30
13	7	2	league_6_progress_bar_indicator	10	31
13	7	3	league_6_relics_0	30	30
13	7	4	league_6_relics_1	30	30
13	7	5	league_6_relics_10	30	29
13	7	6	league_6_relics_11	30	29
13	7	7	league_6_relics_12	30	30
13	7	8	league_6_relics_13	30	30
13	7	9	league_6_relics_14	30	30
13	7	10	league_6_relics_15	30	30
13	7	11	league_6_relics_16	30	30
13	7	12	league_6_relics_17	30	30
13	7	13	league_6_relics_18	30	30
13	7	14	league_6_relics_19	30	30
13	7	15	league_6_relics_2	30	30
13	7	16	league_6_relics_20	30	30
13	7	17	league_6_relics_21	30	30
13	7	18	league_6_relics_22	30	30
13	7	19	league_6_relics_26	30	30
13	8	0	league_6_relics_3	30	30
13	8	1	league_6_relics_4	30	30
13	8	2	league_6_relics_5	30	30
13	8	3	league_6_relics_6	30	29
13	8	4	league_6_relics_7	30	29
13	8	5	league_6_relics_8	30	29
13	8	6	league_6_relics_9	30	29
13	8	7	league_6_relics_medium_0	60	60
13	8	8	league_6_relics_medium_1	60	60
13	8	9	league_6_relics_medium_10	60	59
13	8	10	league_6_relics_medium_11	60	59
13	8	11	league_6_relics_medium_12	60	59
13	8	12	league_6_relics_medium_13	60	59
13	8	13	league_6_relics_medium_14	60	59
13	8	14	league_6_relics_medium_15	60	59
13	8	15	league_6_relics_medium_16	60	59
13	8	16	league_6_relics_medium_17	60	59
13	8	17	league_6_relics_medium_18	60	59
13	8	18	league_6_relics_medium_19	60	59
13	8	19	league_6_relics_medium_2	60	60
13	9	0	league_6_relics_medium_20	60	59
13	9	1	league_6_relics_medium_21	60	59
13	9	2	league_6_relics_medium_22	60	59
13	9	3	league_6_relics_medium_26	60	59
13	9	4	league_6_relics_medium_3	60	60
13	9	5	league_6_relics_medium_4	60	60
13	9	6	league_6_relics_medium_5	60	60
13	9	7	league_6_relics_medium_6	60	59
13	9	8	league_6_relics_medium_7	60	59
13	9	9	league_6_relics_medium_8	60	59
13	9	10	league_6_relics_medium_9	60	59
13	9	11	league_6_relics_medium_off_0	60	60
13	9	12	league_6_relics_medium_off_1	60	60
13	9	13	league_6_relics_medium_off_10	60	59
13	9	14	league_6_relics_medium_off_11	60	59
13	9	15	league_6_relics_medium_off_12	60	59
13	9	16	league_6_relics_medium_off_13	60	59
13	9	17	league_6_relics_medium_off_14	60	59
13	9	18	league_6_relics_medium_off_15	60	59
13	9	19	league_6_relics_medium_off_16	60	59
13	10	0	league_6_relics_medium_off_17	60	59
13	10	1	league_6_relics_medium_off_18	60	59
13	10	2	league_6_relics_medium_off_19	60	59
13	10	3	league_6_relics_medium_off_2	60	60
13	10	4	league_6_relics_medium_off_20	60	59
13	10	5	league_6_relics_medium_off_21	60	59
13	10	6	league_6_relics_medium_off_22	60	59
13	10	7	league_6_relics_medium_off_26	60	59
13	10	8	league_6_relics_medium_off_3	60	60
13	10	9	league_6_relics_medium_off_4	60	60
13	10	10	league_6_relics_medium_off_5	60	60
13	10	11	league_6_relics_medium_off_6	60	59
13	10	12	league_6_relics_medium_off_7	60	59
13	10	13	league_6_relics_medium_off_8	60	59
13	10	14	league_6_relics_medium_off_9	60	59
13	10	15	league_6_relics_off_0	30	30
13	10	16	league_6_relics_off_1	30	30
13	10	17	league_6_relics_off_10	30	29
13	10	18	league_6_relics_off_11	30	29
13	10	19	league_6_relics_off_12	30	30
13	11	0	league_6_relics_off_13	30	30
13	11	1	league_6_relics_off_14	30	30
13	11	2	league_6_relics_off_15	30	30
13	11	3	league_6_relics_off_16	30	30
13	11	4	league_6_relics_off_17	30	30
13	11	5	league_6_relics_off_18	30	30
13	11	6	league_6_relics_off_19	30	30
13	11	7	league_6_relics_off_2	30	30
13	11	8	league_6_relics_off_20	30	30
13	11	9	league_6_relics_off_21	30	30
13	11	10	league_6_relics_off_22	30	30
13	11	11	league_6_relics_off_26	30	30
13	11	12	league_6_relics_off_3	30	30
13	11	13	league_6_relics_off_4	30	30
13	11	14	league_6_relics_off_5	30	30
13	11	15	league_6_relics_off_6	30	29
13	11	16	league_6_relics_off_7	30	29
13	11	17	league_6_relics_off_8	30	29
13	11	18	league_6_relics_off_9	30	29
13	11	19	league_6_relics_tli_0	21	19
13	12	0	league_6_relics_tli_1	16	16
13	12	1	league_6_relics_tli_10	20	19
13	12	2	league_6_relics_tli_11	22	22
13	12	3	league_6_relics_tli_12	18	20
13	12	4	league_6_relics_tli_13	22	20
13	12	5	league_6_relics_tli_14	14	21
13	12	6	league_6_relics_tli_15	17	20
13	12	7	league_6_relics_tli_16	21	21
13	12	8	league_6_relics_tli_17	22	17
13	12	9	league_6_relics_tli_18	22	21
13	12	10	league_6_relics_tli_19	20	24
13	12	11	league_6_relics_tli_2	18	20
13	12	12	league_6_relics_tli_20	18	18
13	12	13	league_6_relics_tli_21	20	18
13	12	14	league_6_relics_tli_22	20	20
13	12	15	league_6_relics_tli_3	17	18
13	12	16	league_6_relics_tli_4	18	16
13	12	17	league_6_relics_tli_5	20	17
13	12	18	league_6_relics_tli_6	21	20
13	12	19	league_6_relics_tli_7	18	21
14	0	0	league_6_relics_tli_8	26	25
14	0	1	league_6_relics_tli_9	20	19
14	0	2	league_pact_tiers_0	16	18
14	0	3	league_pact_tiers_1	16	18
14	0	4	league_pact_tiers_2	16	18
14	0	5	league_pact_tiers_3	16	18
14	0	6	league_pact_tiers_4	16	18
14	0	7	league_pact_tiers_5	18	18
14	0	8	league_progress_bar_indicator	10	31
14	0	9	league_relics_0	30	30
14	0	10	league_relics_1	30	30
14	0	11	league_relics_10	30	30
14	0	12	league_relics_11	30	30
14	0	13	league_relics_12	30	30
14	0	14	league_relics_13	30	30
14	0	15	league_relics_14	30	30
14	0	16	league_relics_15	30	30
14	0	17	league_relics_16	30	30
14	0	18	league_relics_17	30	30
14	0	19	league_relics_18	30	30
14	1	0	league_relics_19	30	30
14	1	1	league_relics_2	30	30
14	1	2	league_relics_20	30	30
14	1	3	league_relics_21	30	30
14	1	4	league_relics_22	30	30
14	1	5	league_relics_23	30	30
14	1	6	league_relics_24	30	30
14	1	7	league_relics_25	30	30
14	1	8	league_relics_26	30	30
14	1	9	league_relics_27	30	30
14	1	10	league_relics_28	30	30
14	1	11	league_relics_29	30	30
14	1	12	league_relics_3	30	30
14	1	13	league_relics_30	30	30
14	1	14	league_relics_31	30	30
14	1	15	league_relics_32	30	30
14	1	16	league_relics_33	30	30
14	1	17	league_relics_34	30	30
14	1	18	league_relics_35	30	30
14	1	19	league_relics_4	30	30
14	2	0	league_relics_5	30	30
14	2	1	league_relics_6	30	30
14	2	2	league_relics_7	30	30
14	2	3	league_relics_8	30	30
14	2	4	league_relics_9	30	30
14	2	5	league_relics_outline_0	34	34
14	2	6	league_relics_outline_1	34	34
14	2	7	league_relics_outline_2	34	34
14	2	8	league_relics_outline_3	34	34
14	2	9	league_relics_outline_4	34	34
14	2	10	league_relics_outline_60x60_0	64	64
14	2	11	league_relics_outline_60x60_1	64	64
14	2	12	league_relics_outline_60x60_2	64	64
14	2	13	league_relics_tli_0	12	17
14	2	14	league_relics_tli_1	18	19
14	2	15	league_relics_tli_10	12	17
14	2	16	league_relics_tli_11	12	14
14	2	17	league_relics_tli_12	12	13
14	2	18	league_relics_tli_13	13	19
14	2	19	league_relics_tli_14	12	14
14	3	0	league_relics_tli_15	14	19
14	3	1	league_relics_tli_2	16	17
14	3	2	league_relics_tli_3	16	17
14	3	3	league_relics_tli_4	12	16
14	3	4	league_relics_tli_5	18	19
14	3	5	league_relics_tli_6	13	13
14	3	6	league_relics_tli_8	16	18
14	3	7	league_relics_tli_9	12	21
14	3	8	league_task_tiers_0	16	18
14	3	9	league_task_tiers_1	16	18
14	3	10	league_task_tiers_2	16	18
14	3	11	league_task_tiers_3	16	18
14	3	12	league_task_tiers_4	16	18
14	3	13	league_task_tiers_5	18	18
14	3	14	league_tiny_relic_0	19	19
14	3	15	league_tiny_relic_1	19	19
14	3	16	league_tiny_relic_2	19	19
14	3	17	league_tiny_relic_3	19	19
14	3	18	league_tiny_relic_4	19	19
14	3	19	league_tiny_relic_5	19	19
14	4	0	league_trophy_icons_4	13	11
14	4	1	league_trophy_icons_5	13	11
14	4	2	league_trophy_icons_6	13	13
14	4	3	league_trophy_icons_7	13	11
14	4	4	leftarrow	43	29
14	4	5	leftarrow_highlight	43	29
14	4	6	leftarrow_small	30	19
14	4	7	leftarrow_small_highlight	30	19
14	4	8	load	16	16
14	4	9	lockpicking_0	24	31
14	4	10	lockpicking_1	18	33
14	4	11	lockpicking_2	18	29
14	4	12	login_icons	40	34
14	4	13	lotg_buttons_0	10	10
14	4	14	lotg_buttons_2	10	10
14	4	15	lovakengj_sigil	32	32
14	4	16	lunar_magic_off_0	20	20
14	4	17	lunar_magic_off_1	20	20
14	4	18	lunar_magic_off_10	20	20
14	4	19	lunar_magic_off_11	14	18
14	5	0	lunar_magic_off_12	20	20
14	5	1	lunar_magic_off_13	20	20
14	5	2	lunar_magic_off_14	20	20
14	5	3	lunar_magic_off_15	20	20
14	5	4	lunar_magic_off_16	20	20
14	5	5	lunar_magic_off_17	20	20
14	5	6	lunar_magic_off_18	16	18
14	5	7	lunar_magic_off_19	20	20
14	5	8	lunar_magic_off_2	20	20
14	5	9	lunar_magic_off_20	22	20
14	5	10	lunar_magic_off_21	16	18
14	5	11	lunar_magic_off_22	20	20
14	5	12	lunar_magic_off_23	20	20
14	5	13	lunar_magic_off_24	20	16
14	5	14	lunar_magic_off_25	20	17
14	5	15	lunar_magic_off_26	20	20
14	5	16	lunar_magic_off_27	20	20
14	5	17	lunar_magic_off_28	20	20
14	5	18	lunar_magic_off_29	20	20
14	5	19	lunar_magic_off_3	20	19
14	6	0	lunar_magic_off_30	20	20
14	6	1	lunar_magic_off_31	20	20
14	6	2	lunar_magic_off_32	20	20
14	6	3	lunar_magic_off_33	20	20
14	6	4	lunar_magic_off_34	20	20
14	6	5	lunar_magic_off_35	23	22
14	6	6	lunar_magic_off_36	22	23
14	6	7	lunar_magic_off_37	24	19
14	6	8	lunar_magic_off_38	22	19
14	6	9	lunar_magic_off_39	18	20
14	6	10	lunar_magic_off_4	20	20
14	6	11	lunar_magic_off_40	22	20
14	6	12	lunar_magic_off_41	16	16
14	6	13	lunar_magic_off_42	22	21
14	6	14	lunar_magic_off_43	20	20
14	6	15	lunar_magic_off_5	14	20
14	6	16	lunar_magic_off_6	20	20
14	6	17	lunar_magic_off_7	20	16
14	6	18	lunar_magic_off_8	14	18
14	6	19	lunar_magic_off_9	18	18
14	7	0	lunar_magic_on_0	20	20
14	7	1	lunar_magic_on_1	20	20
14	7	2	lunar_magic_on_10	20	20
14	7	3	lunar_magic_on_11	14	18
14	7	4	lunar_magic_on_12	20	20
14	7	5	lunar_magic_on_13	20	20
14	7	6	lunar_magic_on_14	20	20
14	7	7	lunar_magic_on_15	20	20
14	7	8	lunar_magic_on_16	20	20
14	7	9	lunar_magic_on_17	20	20
14	7	10	lunar_magic_on_18	16	18
14	7	11	lunar_magic_on_19	20	20
14	7	12	lunar_magic_on_2	20	20
14	7	13	lunar_magic_on_20	22	20
14	7	14	lunar_magic_on_21	16	18
